"customer_id","gender","senior_citizen","partner","dependents","tenure","phone_service","multiple_lines","internet_service","online_security","online_backup","device_protection","tech_support","streaming_tv","streaming_movies","contract","paperless_billing","payment_method","monthly_charges","total_charges","churn","has_streaming"
"7799-LGRDP","Female",FALSE,"No        ","No        ",43,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)",25.7000007629395,1188.19995117188,"No","No"
"7850-VWJUU","Female",FALSE,"No        ","No        ",23,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",75,1778.5,"No","No"
"3774-VBNXY","Female",FALSE,"Yes       ","Yes       ",64,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20.2000007629395,1277.75,"No","No"
"6217-KDYWC","Male",FALSE,"No        ","Yes       ",57,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check",19.6000003814697,1170.55004882812,"No","No"
"0390-DCFDQ","Female",TRUE,"Yes       ","No        ",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",70.4499969482422,70.4499969482422,"Yes","No"
"3146-MSEGF","Female",TRUE,"Yes       ","Yes       ",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",88.0500030517578,6425.64990234375,"No","Yes"
"4080-OGPJL","Female",FALSE,"No        ","No        ",8,"Yes","Yes","DSL","Yes","No","No","Yes","No","Yes","Month-to-month","No","Electronic check",71.1500015258789,563.650024414062,"Yes","Yes"
"1095-WGNGG","Female",FALSE,"Yes       ","No        ",61,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",101.050003051758,5971.25,"No","Yes"
"2636-SJDOU","Male",FALSE,"No        ","No        ",64,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","No","One year","Yes","Credit card (automatic)",84.3000030517578,5289.0498046875,"No","No"
"1131-QQZEB","Male",TRUE,"Yes       ","No        ",71,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",23.9500007629395,1756.19995117188,"No","No"
"5716-EZXZN","Female",FALSE,"Yes       ","Yes       ",65,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","No","Two year","Yes","Credit card (automatic)",99.0500030517578,6416.7001953125,"No","Yes"
"6837-BJYDQ","Male",FALSE,"No        ","No        ",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.6000003814697,61.3499984741211,"No","No"
"2135-RXIHG","Male",FALSE,"No        ","No        ",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",45.6500015258789,45.6500015258789,"Yes","No"
"6440-DKQGE","Male",FALSE,"No        ","Yes       ",30,"Yes","No","DSL","No","Yes","Yes","No","Yes","No","One year","No","Credit card (automatic)",64.5,1929.94995117188,"No","Yes"
"3466-BYAVD","Male",FALSE,"Yes       ","Yes       ",15,"Yes","No","DSL","No","Yes","Yes","Yes","No","Yes","Month-to-month","Yes","Mailed check",69.5,1071.40002441406,"No","Yes"
"3780-YVMFA","Female",FALSE,"Yes       ","Yes       ",8,"Yes","No","DSL","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",68.5500030517578,564.349975585938,"No","Yes"
"3874-EQOEP","Male",FALSE,"No        ","No        ",7,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","No","Mailed check",95,655.5,"Yes","Yes"
"1679-JRFBR","Female",FALSE,"Yes       ","Yes       ",70,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",108.150001525879,7930.5498046875,"No","Yes"
"9073-ZZIAY","Male",FALSE,"Yes       ","Yes       ",62,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Electronic check",86.0999984741211,5215.25,"No","Yes"
"3077-RSNTJ","Female",FALSE,"Yes       ","Yes       ",6,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.7000007629395,113.5,"No","No"
"6551-GNYDG","Female",FALSE,"Yes       ","Yes       ",14,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",80.9000015258789,1152.80004882812,"No","Yes"
"9167-APMXZ","Female",FALSE,"No        ","No        ",22,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",84.1500015258789,1821.94995117188,"No","Yes"
"2749-CTKAJ","Male",FALSE,"Yes       ","Yes       ",22,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",20.1499996185303,419.899993896484,"No","No"
"6371-NZYEG","Male",FALSE,"Yes       ","Yes       ",16,"Yes","No","DSL","Yes","No","Yes","No","Yes","No","Two year","No","Mailed check",64.25,1024,"No","Yes"
"7554-NEWDD","Male",FALSE,"No        ","No        ",10,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",25.7000007629395,251.600006103516,"No","No"
"8992-VONJD","Female",FALSE,"No        ","Yes       ",13,"Yes","No","DSL","Yes","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",56,764.549987792969,"No","No"
"0867-MKZVY","Female",FALSE,"Yes       ","No        ",20,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","No","Electronic check",82.4000015258789,1592.34997558594,"Yes","No"
"4482-EWFMI","Female",FALSE,"No        ","No        ",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69.6999969482422,135.199996948242,"No","No"
"4648-YPBTM","Male",FALSE,"No        ","No        ",53,"Yes","Yes","DSL","No","Yes","Yes","Yes","No","Yes","Two year","Yes","Bank transfer (automatic)",73.9000015258789,3958.25,"No","Yes"
"2907-ILJBN","Female",FALSE,"Yes       ","Yes       ",11,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",20.6000003814697,233.899993896484,"No","No"
"6345-FZOQH","Male",FALSE,"Yes       ","No        ",69,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",19.8999996185303,1363.44995117188,"No","No"
"3376-BMGFE","Female",FALSE,"No        ","No        ",4,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",70.9000015258789,273,"Yes","No"
"5997-OPVFA","Male",FALSE,"Yes       ","No        ",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",89.0500030517578,6254.4501953125,"No","Yes"
"3445-HXXGF","Male",TRUE,"Yes       ","No        ",58,"No","No phone service","DSL","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",45.2999992370605,2651.19995117188,"Yes","Yes"
"1159-WFSGR","Female",FALSE,"Yes       ","Yes       ",16,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",20.3999996185303,321.399993896484,"No","No"
"7654-YWJUF","Male",FALSE,"Yes       ","No        ",43,"Yes","No","Fiber optic","Yes","No","Yes","Yes","No","No","One year","Yes","Bank transfer (automatic)",84.25,3539.25,"No","No"
"1875-QIVME","Female",FALSE,"Yes       ","No        ",2,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",104.400001525879,242.800003051758,"Yes","Yes"
"6727-IOTLZ","Male",FALSE,"Yes       ","No        ",14,"Yes","No","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Mailed check",81.9499969482422,1181.75,"No","Yes"
"0691-JVSYA","Female",FALSE,"Yes       ","No        ",53,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",94.8499984741211,5000.2001953125,"Yes","Yes"
"5918-VUKWP","Female",FALSE,"No        ","No        ",32,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)",20.5499992370605,654.549987792969,"No","No"
"1744-JHKYS","Female",FALSE,"Yes       ","No        ",34,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",24.7000007629395,780.200012207031,"No","No"
"2656-FMOKZ","Female",TRUE,"No        ","No        ",15,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",74.4499969482422,1145.69995117188,"Yes","No"
"2070-FNEXE","Female",TRUE,"No        ","No        ",7,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",76.4499969482422,503.600006103516,"Yes","No"
"5947-SGKCL","Female",FALSE,"Yes       ","Yes       ",15,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",105.349998474121,1559.25,"No","Yes"
"3712-PKXZA","Male",FALSE,"Yes       ","No        ",61,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Credit card (automatic)",20.5499992370605,1252,"No","No"
"6317-YPKDH","Female",FALSE,"No        ","No        ",1,"No","No phone service","DSL","No","Yes","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",29.9500007629395,29.9500007629395,"Yes","No"
"6582-OIVSP","Female",FALSE,"No        ","No        ",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",45.2999992370605,45.2999992370605,"No","No"
"9367-WXLCH","Male",FALSE,"No        ","No        ",8,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Bank transfer (automatic)",84.5,662.650024414062,"Yes","Yes"
"5524-KHNJP","Male",FALSE,"Yes       ","Yes       ",33,"Yes","No","DSL","Yes","No","Yes","No","Yes","Yes","One year","No","Credit card (automatic)",74.75,2453.30004882812,"No","Yes"
"1918-ZBFQJ","Female",FALSE,"No        ","No        ",13,"Yes","No","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Electronic check",79.25,1111.65002441406,"Yes","No"
"1024-GUALD","Female",FALSE,"Yes       ","No        ",1,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",24.7999992370605,24.7999992370605,"Yes","No"
"4827-USJHP","Male",FALSE,"No        ","No        ",20,"Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",51.7999992370605,1023.84997558594,"No","No"
"8167-GJLRN","Male",FALSE,"No        ","No        ",3,"No","No phone service","DSL","No","No","No","Yes","No","No","Month-to-month","No","Electronic check",30.3999996185303,82.1500015258789,"No","No"
"0956-SYCWG","Female",FALSE,"No        ","No        ",13,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Electronic check",19.6499996185303,244.800003051758,"No","No"
"8017-UVSZU","Female",FALSE,"Yes       ","No        ",40,"Yes","Yes","DSL","No","Yes","No","No","No","No","Month-to-month","No","Credit card (automatic)",56.5999984741211,2379.10009765625,"No","No"
"7100-FQPRV","Male",FALSE,"Yes       ","Yes       ",43,"Yes","Yes","DSL","Yes","No","No","Yes","No","Yes","One year","Yes","Credit card (automatic)",71.9000015258789,3173.35009765625,"No","Yes"
"2472-OVKUP","Male",FALSE,"Yes       ","No        ",6,"Yes","No","Fiber optic","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",91,531,"Yes","Yes"
"2984-RGEYA","Female",FALSE,"Yes       ","Yes       ",69,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",19.75,1375.40002441406,"No","No"
"9680-NIAUV","Female",FALSE,"Yes       ","Yes       ",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","No","Credit card (automatic)",109.699996948242,8129.2998046875,"No","Yes"
"2146-EGVDT","Male",FALSE,"Yes       ","Yes       ",59,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",19.2999992370605,1192.69995117188,"No","No"
"2604-IJPDU","Female",FALSE,"Yes       ","No        ",20,"Yes","No","Fiber optic","Yes","Yes","No","Yes","Yes","No","Month-to-month","Yes","Electronic check",96.5500030517578,1901.65002441406,"No","Yes"
"9178-JHUVJ","Male",FALSE,"Yes       ","Yes       ",24,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",24.1000003814697,587.400024414062,"No","No"
"6168-YBYNP","Male",FALSE,"No        ","No        ",59,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",111.349998474121,6519.75,"No","Yes"
"7255-SSFBC","Male",FALSE,"Yes       ","Yes       ",72,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",112.25,8041.64990234375,"No","Yes"
"3645-DEYGF","Male",FALSE,"No        ","Yes       ",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.75,20.75,"No","No"
"9323-HGFWY","Female",FALSE,"Yes       ","No        ",27,"Yes","No","Fiber optic","Yes","No","No","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",101.900001525879,2681.14990234375,"No","Yes"
"8544-GOQSH","Female",FALSE,"No        ","No        ",14,"Yes","No","Fiber optic","No","Yes","No","Yes","No","No","Month-to-month","Yes","Credit card (automatic)",80.0500030517578,1112.30004882812,"No","No"
"3363-DTIVD","Male",FALSE,"Yes       ","Yes       ",71,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","Two year","No","Electronic check",105.550003051758,7405.5,"No","Yes"
"7018-WBJNK","Male",FALSE,"No        ","Yes       ",13,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",78.3000030517578,1033.94995117188,"No","Yes"
"9142-KZXOP","Male",FALSE,"No        ","No        ",44,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",68.8499984741211,2958.94995117188,"No","No"
"7674-YTAFD","Female",FALSE,"No        ","No        ",33,"Yes","No","Fiber optic","No","Yes","No","Yes","No","No","One year","Yes","Bank transfer (automatic)",79.9499969482422,2684.85009765625,"No","No"
"6348-SNFUS","Male",FALSE,"Yes       ","Yes       ",72,"No","No phone service","DSL","Yes","Yes","Yes","Yes","No","Yes","Two year","Yes","Credit card (automatic)",55.4500007629395,4179.2001953125,"No","Yes"
"1285-OKIPP","Male",FALSE,"No        ","No        ",1,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",79.9000015258789,79.9000015258789,"Yes","Yes"
"7825-ECJRF","Female",FALSE,"No        ","No        ",19,"Yes","No","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",106.599998474121,1934.44995117188,"Yes","Yes"
"1347-KTTTA","Male",FALSE,"Yes       ","No        ",64,"Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",102.449996948242,6654.10009765625,"No","Yes"
